fire_co_num,fire_bn,fire_co_type,fire_div,company_name,response_times,incident_count,date
276,33,E,15,Engine 276,260.98936170212767,94,2018-5
303,50,E,13,Engine 303,291.9901960784314,102,2018-5
133,50,L,13,Ladder 133,297.4831460674157,89,2018-5
138,46,L,14,Ladder 138,266.4117647058824,119,2018-5
255,41,E,15,Engine 255,266.45454545454544,44,2018-5
254,33,E,15,Engine 254,277.3636363636364,33,2018-5
170,58,L,15,Ladder 170,318.06,100,2018-5
157,41,L,15,Ladder 157,240.1578947368421,76,2018-5
3,7,E,1,Engine 3,425.8222222222222,45,2018-5
263,49,E,14,Engine 263,373.0,55,2018-5
207,31,E,11,Engine 207,235.5531914893617,47,2018-5
76,23,L,8,Ladder 76,298.90909090909093,33,2018-5
279,32,E,11,Engine 279,352.4918032786885,61,2018-5
127,50,L,13,Ladder 127,298.3267326732673,101,2018-5
239,48,E,11,Engine 239,222.41666666666666,72,2018-5
226,31,E,11,Engine 226,257.09473684210525,95,2018-5
26,12,L,3,Ladder 26,343.1576354679803,203,2018-5
86,22,L,8,Ladder 86,354.7692307692308,13,2018-5
8,22,Q,8,Squad 8,405.9047619047619,42,2018-5
1,48,Q,11,Squad 1,257.7567567567568,37,2018-5
82,23,L,8,Ladder 82,300.8125,48,2018-5
154,49,L,14,Ladder 154,312.80645161290323,155,2018-5
251,53,E,14,Engine 251,358.34285714285716,70,2018-5
292,46,E,14,Engine 292,319.1047619047619,105,2018-5
162,53,L,14,Ladder 162,309.0377358490566,53,2018-5
116,45,L,14,Ladder 116,334.1666666666667,66,2018-5
163,49,L,14,Ladder 163,340.9761904761905,84,2018-5
172,42,L,8,Ladder 172,266.9230769230769,26,2018-5
234,38,E,15,Engine 234,270.50354609929076,141,2018-5
288,46,Q,14,Squad 288,325.7457627118644,59,2018-5
128,45,L,14,Ladder 128,306.01785714285717,56,2018-5
168,42,L,8,Ladder 168,290.6666666666667,6,2018-5
259,45,E,14,Engine 259,323.6,40,2018-5
289,46,E,14,Engine 289,337.7079646017699,113,2018-5
76,11,E,3,Engine 76,308.0177514792899,169,2018-5
1,7,E,1,Engine 1,369.6,35,2018-5
24,7,L,1,Ladder 24,430.51612903225805,31,2018-5
91,12,E,3,Engine 91,322.64039408866995,203,2018-5
63,15,E,7,Engine 63,346.51428571428573,70,2018-5
317,54,E,13,Engine 317,255.89156626506025,83,2018-5
150,54,L,13,Ladder 150,293.67619047619047,105,2018-5
21,7,L,1,Ladder 21,338.81481481481484,27,2018-5
34,7,E,1,Engine 34,368.6666666666667,15,2018-5
54,9,E,3,Engine 54,421.09302325581393,43,2018-5
4,1,E,1,Engine 4,327.61538461538464,26,2018-5
13,10,L,3,Ladder 13,306.6,120,2018-5
35,12,E,3,Engine 35,360.55367231638417,177,2018-5
104,35,L,11,Ladder 104,268.36633663366337,101,2018-5
114,40,L,8,Ladder 114,259.3510638297872,94,2018-5
45,13,L,7,Ladder 45,279.9122807017544,171,2018-5
168,23,E,8,Engine 168,410.0,14,2018-5
280,38,E,15,Engine 280,264.88953488372096,172,2018-5
84,23,L,8,Ladder 84,334.95454545454544,22,2018-5
90,20,E,7,Engine 90,300.975,40,2018-5
320,53,E,14,Engine 320,310.26229508196724,61,2018-5
262,49,E,14,Engine 262,363.9065420560748,107,2018-5
324,46,E,14,Engine 324,313.8731343283582,134,2018-5
151,50,L,13,Ladder 151,331.6965517241379,145,2018-5
42,26,L,6,Ladder 42,294.9318181818182,44,2018-5
153,21,E,8,Engine 153,264.94202898550725,138,2018-5
158,22,E,8,Engine 158,297.2048192771084,83,2018-5
166,22,E,8,Engine 166,258.0289855072464,69,2018-5
2,8,L,3,Ladder 2,282.9310344827586,29,2018-5
96,3,E,6,Engine 96,379.8666666666667,60,2018-5
24,2,E,1,Engine 24,280.71153846153845,104,2018-5
8,2,L,1,Ladder 8,340.5833333333333,60,2018-5
54,3,L,6,Ladder 54,375.05925925925925,135,2018-5
146,35,L,11,Ladder 146,359.20588235294116,68,2018-5
78,21,L,8,Ladder 78,281.2857142857143,35,2018-5
21,8,E,3,Engine 21,396.7560975609756,41,2018-5
7,8,L,3,Ladder 7,300.97777777777776,45,2018-5
165,54,L,13,Ladder 165,332.6222222222222,45,2018-5
306,53,E,14,Engine 306,315.18461538461537,65,2018-5
297,52,E,14,Engine 297,330.73809523809524,42,2018-5
37,11,E,3,Engine 37,273.8897058823529,136,2018-5
80,16,E,6,Engine 80,297.75694444444446,144,2018-5
307,49,E,14,Engine 307,297.9493670886076,79,2018-5
117,49,L,14,Ladder 117,330.27142857142854,70,2018-5
47,11,E,3,Engine 47,269.08290155440415,193,2018-5
161,21,E,8,Engine 161,233.8048780487805,41,2018-5
243,42,E,8,Engine 243,287.03225806451616,31,2018-5
149,42,L,8,Ladder 149,336.3666666666667,30,2018-5
105,57,L,11,Ladder 105,252.47761194029852,67,2018-5
81,21,L,8,Ladder 81,310.0,48,2018-5
242,42,E,8,Engine 242,303.20454545454544,44,2018-5
32,27,L,7,Ladder 32,309.3188405797101,69,2018-5
51,15,L,7,Ladder 51,351.8636363636364,66,2018-5
161,43,L,8,Ladder 161,315.265306122449,49,2018-5
316,49,E,14,Engine 316,323.8829787234043,94,2018-5
61,15,L,7,Ladder 61,425.75471698113205,53,2018-5
49,17,L,6,Ladder 49,320.9193548387097,62,2018-5
59,19,L,7,Ladder 59,388.07865168539325,89,2018-5
241,40,E,8,Engine 241,279.0,43,2018-5
205,32,E,11,Engine 205,280.672131147541,61,2018-5
224,32,E,11,Engine 224,330.46666666666664,75,2018-5
110,31,L,11,Ladder 110,284.06060606060606,99,2018-5
109,40,L,8,Ladder 109,285.97058823529414,34,2018-5
221,35,E,11,Engine 221,297.1060606060606,66,2018-5
314,54,E,13,Engine 314,324.4237288135593,59,2018-5
50,26,E,6,Engine 50,345.1847826086956,92,2018-5
19,26,L,6,Ladder 19,313.53731343283584,67,2018-5
290,39,E,15,Engine 290,268.25217391304346,115,2018-5
260,45,E,14,Engine 260,310.89403973509934,151,2018-5
162,23,E,8,Engine 162,303.53846153846155,39,2018-5
165,23,E,8,Engine 165,357.75555555555553,45,2018-5
106,28,L,11,Ladder 106,293.89473684210526,57,2018-5
312,49,E,14,Engine 312,364.7979797979798,99,2018-5
137,47,L,13,Ladder 137,298.0,21,2018-5
265,47,E,13,Engine 265,241.97619047619048,42,2018-5
121,47,L,13,Ladder 121,323.87179487179486,78,2018-5
329,47,E,13,Engine 329,323.44444444444446,27,2018-5
66,15,E,7,Engine 66,341.3796296296296,108,2018-5
169,43,L,8,Ladder 169,306.962962962963,54,2018-5
323,58,E,15,Engine 323,310.2903225806452,31,2018-5
101,32,L,11,Ladder 101,250.24489795918367,49,2018-5
166,43,L,8,Ladder 166,273.36842105263156,57,2018-5
331,51,E,13,Engine 331,387.32142857142856,28,2018-5
37,27,L,7,Ladder 37,351.83870967741933,93,2018-5
309,33,E,15,Engine 309,247.52,25,2018-5
321,33,E,15,Engine 321,326.23214285714283,56,2018-5
126,50,L,13,Ladder 126,253.93650793650792,126,2018-5
202,32,E,11,Engine 202,317.1666666666667,24,2018-5
107,39,L,15,Ladder 107,262.544,250,2018-5
233,44,E,15,Engine 233,211.52941176470588,51,2018-5
85,23,L,8,Ladder 85,294.52,50,2018-5
305,50,E,13,Engine 305,394.32,75,2018-5
319,46,E,14,Engine 319,361.8395061728395,81,2018-5
301,54,E,13,Engine 301,285.4698795180723,83,2018-5
326,53,E,14,Engine 326,319.14285714285717,28,2018-5
82,26,E,6,Engine 82,347.08474576271186,59,2018-5
58,18,L,7,Ladder 58,315.4,65,2018-5
72,20,E,7,Engine 72,387.98837209302326,86,2018-5
52,27,E,7,Engine 52,443.6235294117647,85,2018-5
315,50,E,13,Engine 315,336.48837209302326,86,2018-5
144,52,L,14,Ladder 144,319.73493975903614,83,2018-5
295,52,E,14,Engine 295,332.5285714285714,70,2018-5
130,52,L,14,Ladder 130,388.2,25,2018-5
81,19,E,7,Engine 81,340.84615384615387,117,2018-5
284,42,E,8,Engine 284,250.26829268292684,41,2018-5
299,52,E,14,Engine 299,304.8831168831169,77,2018-5
129,52,L,14,Ladder 129,454.22727272727275,22,2018-5
89,20,E,7,Engine 89,362.7857142857143,14,2018-5
16,10,L,3,Ladder 16,380.0689655172414,116,2018-5
102,57,L,11,Ladder 102,253.6931216931217,189,2018-5
155,21,E,8,Engine 155,268.89230769230767,65,2018-5
22,10,E,3,Engine 22,329.25,92,2018-5
131,32,L,11,Ladder 131,251.15555555555557,45,2018-5
84,13,E,7,Engine 84,315.1458333333333,144,2018-5
245,43,E,8,Engine 245,262.40677966101697,59,2018-5
318,43,E,8,Engine 318,246.9512195121951,41,2018-5
157,22,E,8,Engine 157,226.61111111111111,54,2018-5
80,22,L,8,Ladder 80,256.02941176470586,68,2018-5
163,22,E,8,Engine 163,334.69444444444446,36,2018-5
79,22,L,8,Ladder 79,247.20289855072463,69,2018-5
293,51,E,13,Engine 293,367.5652173913044,23,2018-5
95,13,E,7,Engine 95,292.0,72,2018-5
83,22,L,8,Ladder 83,326.7171717171717,99,2018-5
39,10,E,3,Engine 39,339.87603305785126,121,2018-5
8,8,E,3,Engine 8,384.4,25,2018-5
152,21,E,8,Engine 152,262.7875,80,2018-5
236,39,E,15,Engine 236,292.8666666666667,75,2018-5
44,10,E,3,Engine 44,379.0574712643678,87,2018-5
64,3,E,6,Engine 64,374.4264705882353,68,2018-5
50,20,L,7,Ladder 50,477.25,16,2018-5
125,50,L,13,Ladder 125,322.68148148148146,135,2018-5
34,13,L,7,Ladder 34,357.3382352941176,68,2018-5
152,52,L,14,Ladder 152,314.6793893129771,131,2018-5
26,7,E,1,Engine 26,346.1111111111111,27,2018-5
4,9,L,3,Ladder 4,376.53846153846155,39,2018-5
287,46,E,14,Engine 287,261.4269662921348,89,2018-5
93,13,E,7,Engine 93,352.79646017699116,113,2018-5
36,13,L,7,Ladder 36,345.89915966386553,119,2018-5
23,16,L,6,Ladder 23,276.34234234234236,111,2018-5
9,6,L,1,Ladder 9,261.8695652173913,92,2018-5
69,16,E,6,Engine 69,358.2939068100358,279,2018-5
28,16,L,6,Ladder 28,293.9836065573771,61,2018-5
230,57,E,11,Engine 230,244.85245901639345,122,2018-5
286,51,E,13,Engine 286,310.61333333333334,75,2018-5
175,44,L,15,Ladder 175,250.6375,80,2018-5
28,4,E,1,Engine 28,289.79904306220095,209,2018-5
136,46,L,14,Ladder 136,395.9259259259259,54,2018-5
40,9,E,3,Engine 40,414.7435897435897,39,2018-5
35,9,L,3,Ladder 35,311.8743169398907,183,2018-5
201,40,E,8,Engine 201,253.98529411764707,68,2018-5
247,40,E,8,Engine 247,335.7959183673469,49,2018-5
46,19,L,7,Ladder 46,334.752688172043,93,2018-5
52,27,L,7,Ladder 52,392.171875,64,2018-5
173,51,L,13,Ladder 173,276.5833333333333,72,2018-5
151,23,E,8,Engine 151,366.0,39,2018-5
17,14,L,6,Ladder 17,269.8034188034188,117,2018-5
264,47,E,13,Engine 264,327.175,80,2018-5
97,15,E,7,Engine 97,372.48148148148147,27,2018-5
61,20,Q,7,Squad 61,356.0,7,2018-5
87,23,L,8,Ladder 87,362.0,40,2018-5
266,47,E,13,Engine 266,324.0882352941176,34,2018-5
156,22,E,8,Engine 156,302.39240506329116,79,2018-5
71,14,E,6,Engine 71,392.6190476190476,105,2018-5
268,47,E,13,Engine 268,254.25,72,2018-5
16,8,E,3,Engine 16,342.8125,48,2018-5
5,6,E,1,Engine 5,370.88461538461536,26,2018-5
164,23,E,8,Engine 164,396.2105263157895,19,2018-5
167,23,E,8,Engine 167,277.2040816326531,49,2018-5
45,18,E,7,Engine 45,276.7894736842105,95,2018-5
38,18,L,7,Ladder 38,299.2823529411765,85,2018-5
6,1,E,1,Engine 6,295.81720430107526,93,2018-5
160,21,E,8,Engine 160,321.25,44,2018-5
77,21,L,8,Ladder 77,284.078431372549,51,2018-5
53,10,E,3,Engine 53,337.16129032258067,155,2018-5
43,10,L,3,Ladder 43,365.65714285714284,175,2018-5
302,54,E,13,Engine 302,289.78688524590166,61,2018-5
155,54,L,13,Ladder 155,329.06060606060606,66,2018-5
94,3,E,6,Engine 94,293.530303030303,66,2018-5
48,3,L,6,Ladder 48,349.0769230769231,26,2018-5
10,1,E,1,Engine 10,303.92857142857144,42,2018-6
14,6,E,1,Engine 14,386.2758620689655,29,2018-6
15,4,E,1,Engine 15,295.23493975903614,166,2018-6
159,21,E,8,Engine 159,302.93220338983053,59,2018-6
206,28,E,11,Engine 206,311.72,50,2018-6
211,31,E,11,Engine 211,254.48529411764707,68,2018-6
214,37,E,15,Engine 214,206.86363636363637,66,2018-6
216,35,E,11,Engine 216,305.7283950617284,81,2018-6
217,57,E,11,Engine 217,243.12698412698413,126,2018-6
218,28,E,11,Engine 218,252.5,20,2018-6
219,57,E,11,Engine 219,265.287037037037,108,2018-6
220,48,E,11,Engine 220,262.28,75,2018-6
222,37,E,15,Engine 222,243.48333333333332,120,2018-6
225,39,E,15,Engine 225,294.1438848920863,139,2018-6
227,44,E,15,Engine 227,211.72413793103448,29,2018-6
235,57,E,11,Engine 235,234.73170731707316,123,2018-6
228,40,E,8,Engine 228,240.63636363636363,55,2018-6
229,35,E,11,Engine 229,266.2307692307692,52,2018-6
23,9,E,3,Engine 23,459.55102040816325,49,2018-6
231,44,E,15,Engine 231,272.020202020202,198,2018-6
237,28,E,11,Engine 237,297.531914893617,47,2018-6
238,28,E,11,Engine 238,254.16129032258064,31,2018-6
240,48,E,11,Engine 240,278.1666666666667,102,2018-6
246,43,E,8,Engine 246,317.52272727272725,44,2018-6
248,41,E,15,Engine 248,269.42452830188677,106,2018-6
249,38,E,15,Engine 249,289.93457943925233,107,2018-6
253,43,E,8,Engine 253,296.8666666666667,15,2018-6
257,58,E,15,Engine 257,275.78823529411767,85,2018-6
277,37,E,15,Engine 277,212.47368421052633,19,2018-6
258,45,E,14,Engine 258,347.3435114503817,131,2018-6
271,28,E,11,Engine 271,194.83870967741936,62,2018-6
273,52,E,14,Engine 273,280.84466019417476,103,2018-6
275,50,E,13,Engine 275,283.168,125,2018-6
282,48,E,11,Engine 282,238.76666666666668,90,2018-6
283,58,E,15,Engine 283,260.3863636363636,44,2018-6
285,51,E,13,Engine 285,249.3913043478261,46,2018-6
291,45,E,14,Engine 291,280.078431372549,51,2018-6
294,51,E,13,Engine 294,280.84375,32,2018-6
42,19,E,7,Engine 42,317.3157894736842,57,2018-6
298,50,E,13,Engine 298,266.44444444444446,135,2018-6
304,53,E,14,Engine 304,323.5243902439024,82,2018-6
308,51,E,13,Engine 308,304.63157894736844,19,2018-6
310,58,E,15,Engine 310,276.93617021276594,47,2018-6
311,54,E,13,Engine 311,302.7291666666667,48,2018-6
325,49,E,14,Engine 325,294.44,50,2018-6
332,44,E,15,Engine 332,271.1034482758621,58,2018-6
38,15,E,7,Engine 38,330.9117647058824,68,2018-6
113,38,L,15,Ladder 113,306.99484536082474,194,2018-6
43,19,E,7,Engine 43,301.0731707317073,82,2018-6
46,17,E,6,Engine 46,308.81666666666666,60,2018-6
48,18,E,7,Engine 48,297.1796875,128,2018-6
55,2,E,1,Engine 55,298.2923076923077,65,2018-6
115,45,L,14,Ladder 115,326.02702702702703,74,2018-6
59,16,E,6,Engine 59,324.9360465116279,172,2018-6
60,14,E,6,Engine 60,273.40579710144925,138,2018-6
62,27,E,7,Engine 62,315.90277777777777,72,2018-6
65,8,E,3,Engine 65,387.4,30,2018-6
67,13,E,7,Engine 67,301.12,125,2018-6
68,17,E,6,Engine 68,357.22131147540983,122,2018-6
74,11,E,3,Engine 74,295.01666666666665,120,2018-6
7,1,E,1,Engine 7,351.1111111111111,36,2018-6
70,20,E,7,Engine 70,0.0,0,2018-6
75,19,E,7,Engine 75,283.3606557377049,61,2018-6
79,27,E,7,Engine 79,328.85227272727275,88,2018-6
83,14,E,6,Engine 83,297.231884057971,138,2018-6
112,37,L,15,Ladder 112,203.4375,16,2018-6
88,18,E,7,Engine 88,305.91379310344826,58,2018-6
9,4,E,1,Engine 9,304.5869565217391,92,2018-6
92,17,E,6,Engine 92,339.8553459119497,159,2018-6
1,1,L,1,Ladder 1,346.0731707317073,41,2018-6
10,1,L,1,Ladder 10,385.4594594594595,37,2018-6
103,39,L,15,Ladder 103,288.2056074766355,107,2018-6
108,35,L,11,Ladder 108,294.8305084745763,118,2018-6
11,4,L,1,Ladder 11,331.8351063829787,188,2018-6
111,37,L,15,Ladder 111,193.16,25,2018-6
118,32,L,11,Ladder 118,285.35714285714283,28,2018-6
12,7,L,1,Ladder 12,296.72727272727275,22,2018-6
120,44,L,15,Ladder 120,238.69135802469137,81,2018-6
122,48,L,11,Ladder 122,283.40983606557376,61,2018-6
123,38,L,15,Ladder 123,266.0566037735849,106,2018-6
124,28,L,11,Ladder 124,217.30864197530863,81,2018-6
135,51,L,13,Ladder 135,286.8775510204082,49,2018-6
14,12,L,3,Ladder 14,301.7105263157895,152,2018-6
140,45,L,14,Ladder 140,271.27027027027026,74,2018-6
142,51,L,13,Ladder 142,303.62068965517244,29,2018-6
143,51,L,13,Ladder 143,325.36842105263156,76,2018-6
147,41,L,15,Ladder 147,316.5658536585366,205,2018-6
148,48,L,11,Ladder 148,283.0740740740741,54,2018-6
15,1,L,1,Ladder 15,341.36986301369865,73,2018-6
25,11,L,3,Ladder 25,271.3883495145631,103,2018-6
156,33,L,15,Ladder 156,338.2105263157895,19,2018-6
158,54,L,13,Ladder 158,367.0,16,2018-6
160,53,L,14,Ladder 160,344.8679245283019,53,2018-6
27,17,L,6,Ladder 27,240.0909090909091,11,2018-6
164,53,L,14,Ladder 164,308.0,17,2018-6
174,58,L,15,Ladder 174,263.4634146341463,41,2018-6
176,44,L,15,Ladder 176,296.1044776119403,134,2018-6
18,4,L,1,Ladder 18,298.0575221238938,226,2018-6
20,2,L,1,Ladder 20,311.84375,96,2018-6
29,14,L,6,Ladder 29,293.94,50,2018-6
3,6,L,1,Ladder 3,281.8588235294118,85,2018-6
30,16,L,6,Ladder 30,318.3578947368421,95,2018-6
31,26,L,6,Ladder 31,299.02803738317755,107,2018-6
33,19,L,7,Ladder 33,307.37068965517244,116,2018-6
39,15,L,7,Ladder 39,374.8412698412698,63,2018-6
40,11,L,3,Ladder 40,285.9724770642202,109,2018-6
41,20,L,7,Ladder 41,307.0,3,2018-6
44,17,L,6,Ladder 44,403.80357142857144,56,2018-6
47,3,L,6,Ladder 47,385.5217391304348,115,2018-6
132,38,L,15,Ladder 132,275.16346153846155,104,2018-6
5,2,L,1,Ladder 5,334.87692307692305,65,2018-6
53,20,L,7,Ladder 53,0.0,0,2018-6
55,14,L,6,Ladder 55,277.6727272727273,110,2018-6
56,18,L,7,Ladder 56,310.2,25,2018-6
18,2,Q,1,Squad 18,234.775,40,2018-6
270,50,Q,13,Squad 270,284.65714285714284,105,2018-6
41,14,Q,6,Squad 41,256.5925925925926,54,2018-6
328,47,E,13,Engine 328,333.02985074626866,67,2018-6
134,47,L,13,Ladder 134,293.51612903225805,62,2018-6
33,6,E,1,Engine 33,294.7303370786517,89,2018-6
210,31,E,11,Engine 210,272.0740740740741,54,2018-6
313,53,E,14,Engine 313,364.425,40,2018-6
119,31,L,11,Ladder 119,250.26923076923077,26,2018-6
22,11,L,3,Ladder 22,319.89861751152074,217,2018-6
159,33,L,15,Ladder 159,321.55,60,2018-6
73,26,E,6,Engine 73,320.7586206896552,116,2018-6
330,42,E,8,Engine 330,242.9672131147541,61,2018-6
58,12,E,3,Engine 58,310.48993288590606,149,2018-6
274,52,E,14,Engine 274,282.46666666666664,45,2018-6
167,53,L,14,Ladder 167,283.61290322580646,31,2018-6
250,41,E,15,Engine 250,259.1875,48,2018-6
252,37,Q,15,Squad 252,208.13333333333333,30,2018-6
281,41,E,15,Engine 281,223.4945054945055,91,2018-6
6,4,L,1,Ladder 6,292.9240506329114,79,2018-6
153,33,L,15,Ladder 153,262.7878787878788,33,2018-6
276,33,E,15,Engine 276,266.4266666666667,75,2018-6
303,50,E,13,Engine 303,288.0449438202247,89,2018-6
133,50,L,13,Ladder 133,280.75280898876406,89,2018-6
138,46,L,14,Ladder 138,314.4234234234234,111,2018-6
255,41,E,15,Engine 255,245.01923076923077,52,2018-6
254,33,E,15,Engine 254,295.5652173913044,23,2018-6
170,58,L,15,Ladder 170,346.04761904761904,105,2018-6
157,41,L,15,Ladder 157,273.75384615384615,65,2018-6
3,7,E,1,Engine 3,392.1818181818182,33,2018-6
263,49,E,14,Engine 263,351.09302325581393,43,2018-6
207,31,E,11,Engine 207,222.6829268292683,41,2018-6
76,23,L,8,Ladder 76,289.258064516129,31,2018-6
279,32,E,11,Engine 279,339.36206896551727,58,2018-6
127,50,L,13,Ladder 127,311.8021978021978,91,2018-6
239,48,E,11,Engine 239,248.3582089552239,67,2018-6
226,31,E,11,Engine 226,275.9891304347826,92,2018-6
26,12,L,3,Ladder 26,337.3867403314917,181,2018-6
86,22,L,8,Ladder 86,486.9,10,2018-6
8,22,Q,8,Squad 8,287.9259259259259,27,2018-6
1,48,Q,11,Squad 1,241.75,40,2018-6
82,23,L,8,Ladder 82,326.89473684210526,38,2018-6
154,49,L,14,Ladder 154,310.32191780821915,146,2018-6
251,53,E,14,Engine 251,339.0,56,2018-6
292,46,E,14,Engine 292,320.3723404255319,94,2018-6
162,53,L,14,Ladder 162,327.36,50,2018-6
116,45,L,14,Ladder 116,345.22535211267603,71,2018-6
163,49,L,14,Ladder 163,331.90076335877865,131,2018-6
172,42,L,8,Ladder 172,397.4375,16,2018-6
234,38,E,15,Engine 234,272.9642857142857,140,2018-6
288,46,Q,14,Squad 288,314.0701754385965,57,2018-6
128,45,L,14,Ladder 128,345.4423076923077,52,2018-6
168,42,L,8,Ladder 168,284.61538461538464,13,2018-6
259,45,E,14,Engine 259,298.1666666666667,42,2018-6
289,46,E,14,Engine 289,338.7593984962406,133,2018-6
76,11,E,3,Engine 76,313.7942857142857,175,2018-6
1,7,E,1,Engine 1,371.03125,32,2018-6
24,7,L,1,Ladder 24,438.55555555555554,36,2018-6
91,12,E,3,Engine 91,297.7263157894737,190,2018-6
63,15,E,7,Engine 63,360.125,56,2018-6
317,54,E,13,Engine 317,235.44827586206895,87,2018-6
150,54,L,13,Ladder 150,309.3838383838384,99,2018-6
21,7,L,1,Ladder 21,307.2121212121212,33,2018-6
34,7,E,1,Engine 34,359.1818181818182,11,2018-6
54,9,E,3,Engine 54,351.3414634146341,41,2018-6
4,1,E,1,Engine 4,298.79411764705884,34,2018-6
13,10,L,3,Ladder 13,327.52777777777777,144,2018-6
35,12,E,3,Engine 35,348.2591093117409,247,2018-6
104,35,L,11,Ladder 104,274.5701754385965,114,2018-6
114,40,L,8,Ladder 114,271.62,100,2018-6
45,13,L,7,Ladder 45,280.6978417266187,139,2018-6
168,23,E,8,Engine 168,284.25,8,2018-6
280,38,E,15,Engine 280,260.6962962962963,135,2018-6
84,23,L,8,Ladder 84,308.8,25,2018-6
90,20,E,7,Engine 90,343.8095238095238,63,2018-6
320,53,E,14,Engine 320,313.59016393442624,61,2018-6
262,49,E,14,Engine 262,371.944,125,2018-6
324,46,E,14,Engine 324,299.7769230769231,130,2018-6
151,50,L,13,Ladder 151,337.89814814814815,108,2018-6
42,26,L,6,Ladder 42,303.23333333333335,60,2018-6
153,21,E,8,Engine 153,247.3235294117647,136,2018-6
158,22,E,8,Engine 158,289.2096774193548,62,2018-6
166,22,E,8,Engine 166,270.5348837209302,86,2018-6
2,8,L,3,Ladder 2,354.35483870967744,31,2018-6
96,3,E,6,Engine 96,370.3333333333333,48,2018-6
24,2,E,1,Engine 24,288.74226804123714,97,2018-6
8,2,L,1,Ladder 8,370.3333333333333,54,2018-6
54,3,L,6,Ladder 54,364.01290322580644,155,2018-6
146,35,L,11,Ladder 146,367.63529411764705,85,2018-6
78,21,L,8,Ladder 78,293.2368421052632,38,2018-6
21,8,E,3,Engine 21,348.9130434782609,46,2018-6
7,8,L,3,Ladder 7,307.3137254901961,51,2018-6
165,54,L,13,Ladder 165,347.6111111111111,36,2018-6
306,53,E,14,Engine 306,357.72,75,2018-6
297,52,E,14,Engine 297,301.51851851851853,54,2018-6
37,11,E,3,Engine 37,281.3191489361702,141,2018-6
80,16,E,6,Engine 80,285.62406015037595,133,2018-6
307,49,E,14,Engine 307,325.6666666666667,75,2018-6
117,49,L,14,Ladder 117,337.5438596491228,57,2018-6
47,11,E,3,Engine 47,282.2,225,2018-6
161,21,E,8,Engine 161,233.91176470588235,34,2018-6
243,42,E,8,Engine 243,276.1515151515151,33,2018-6
149,42,L,8,Ladder 149,257.0,34,2018-6
105,57,L,11,Ladder 105,271.3974358974359,78,2018-6
81,21,L,8,Ladder 81,394.79411764705884,34,2018-6
242,42,E,8,Engine 242,265.04651162790697,43,2018-6
32,27,L,7,Ladder 32,292.8,55,2018-6
51,15,L,7,Ladder 51,377.85483870967744,62,2018-6
161,43,L,8,Ladder 161,298.1694915254237,59,2018-6
316,49,E,14,Engine 316,313.63529411764705,85,2018-6
61,15,L,7,Ladder 61,364.4418604651163,43,2018-6
49,17,L,6,Ladder 49,346.3174603174603,63,2018-6
59,19,L,7,Ladder 59,425.5975609756098,82,2018-6
241,40,E,8,Engine 241,289.94736842105266,38,2018-6
205,32,E,11,Engine 205,287.46153846153845,78,2018-6
224,32,E,11,Engine 224,301.19767441860466,86,2018-6
110,31,L,11,Ladder 110,309.75531914893617,94,2018-6
109,40,L,8,Ladder 109,287.2432432432432,37,2018-6
221,35,E,11,Engine 221,268.06349206349205,63,2018-6
314,54,E,13,Engine 314,342.0,49,2018-6
50,26,E,6,Engine 50,356.15686274509807,102,2018-6
19,26,L,6,Ladder 19,283.47222222222223,72,2018-6
